ID	ActiveDriverWGS1	ActiveDriverWGS	MutSig2CV_NC	NBR	oncodrivefml
smallrna.ncrna::gencode::RNA5SP457::ENSG00000200527.1	1	1	0.9998979440872138	1	NA
smallrna.ncrna::gencode::RNA5SP458::ENSG00000251997.1	1	1	0.9938017883895681	1	NA
smallrna.ncrna::gencode::RNA5SP459::ENSG00000252437.1	0.544544299078052	0.544544299078052	0.9974715085939492	0.746804865790517	0.30176
smallrna.ncrna::gencode::RNA5SP45::ENSG00000252563.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::RNA5SP460::ENSG00000252598.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNA5SP461::ENSG00000252260.1	0.724693563721615	0.724693563721615	1.0	0.8272160010453	0.04638
smallrna.ncrna::gencode::RNA5SP462::ENSG00000252539.1	1	1	0.9999482875337123	1	NA
smallrna.ncrna::gencode::RNA5SP463::ENSG00000199900.1	0.169567385518781	0.169567385518781	0.9960315747509256	0.547998344019628	0.71628
smallrna.ncrna::gencode::RNA5SP464::ENSG00000252060.1	1	1	0.9985291074279606	1	NA
smallrna.ncrna::gencode::RNA5SP465::ENSG00000212497.1	0.193708832365237	0.193708832365237	0.9985291074279606	0.492008294636234	0.35503
smallrna.ncrna::gencode::RNA5SP466::ENSG00000252546.1	1	1	0.9985291074279606	1	NA
smallrna.ncrna::gencode::RNA5SP467::ENSG00000212576.1	1	1	0.9970075271790836	1	NA
smallrna.ncrna::gencode::RNA5SP468::ENSG00000252591.1	1	1	0.9999999207451227	0.532857683366348	0.11165
smallrna.ncrna::gencode::RNA5SP469::ENSG00000201035.1	0.43755540553438	0.43755540553438	0.9999950940777279	0.742683398841265	0.58786
smallrna.ncrna::gencode::RNA5SP46::ENSG00000199240.1	1	1	0.9973715020241436	1	NA
smallrna.ncrna::gencode::RNA5SP470::ENSG00000252272.1	1	1	0.9987007169873142	1	NA
smallrna.ncrna::gencode::RNA5SP471::ENSG00000252780.1	1	1	0.9999704411247768	1	NA
smallrna.ncrna::gencode::RNA5SP472::ENSG00000200738.1	0.142557539258073	0.142557539258073	0.12546699846273293	0.303197193932621	0.59308
smallrna.ncrna::gencode::RNA5SP473::ENSG00000252211.1	0.193483658331172	0.193483658331172	1.0	0.559452279021904	0.75428
smallrna.ncrna::gencode::RNA5SP474::ENSG00000212536.1	1	1	0.9934123459110632	1	NA
smallrna.ncrna::gencode::RNA5SP475::ENSG00000222500.1	1	1	0.9999999999999999	1	NA
smallrna.ncrna::gencode::RNA5SP476::ENSG00000252422.1	1	1	0.994976290894753	1	NA
smallrna.ncrna::gencode::RNA5SP477::ENSG00000199509.1	1	1	0.999995263001774	1	NA
smallrna.ncrna::gencode::RNA5SP478::ENSG00000201527.1	1	1	0.990834210697432	1	NA
smallrna.ncrna::gencode::RNA5SP479::ENSG00000201728.1	1	1	0.9992041893422683	1	NA
smallrna.ncrna::gencode::RNA5SP47::ENSG00000253039.1	1	1	0.9990832159247225	1	NA
smallrna.ncrna::gencode::RNA5SP480::ENSG00000252649.1	0.463593254169542	0.463593254169542	0.039737249576412725	0.687205988388396	0.89117
smallrna.ncrna::gencode::RNA5SP481::ENSG00000252623.1	1	1	0.9955618487332512	1	NA
smallrna.ncrna::gencode::RNA5SP482::ENSG00000212571.1	1	1	0.9969915626698612	1	NA
smallrna.ncrna::gencode::RNA5SP483::ENSG00000200301.1	1	1	0.9943747116062008	1	NA
smallrna.ncrna::gencode::RNA5SP484::ENSG00000238908.1	0.430334369492246	0.430334369492246	1.0000000000000002	0.658649769654065	0.1316
smallrna.ncrna::gencode::RNA5SP485::ENSG00000201923.1	0.421588163643976	0.421588163643976	0.999929571712912	0.643924383838493	0.17857
smallrna.ncrna::gencode::RNA5SP486::ENSG00000251770.1	1	1	0.9954398273506975	1	NA
smallrna.ncrna::gencode::RNA5SP487::ENSG00000222118.1	1	1	0.9935401559313262	1	NA
smallrna.ncrna::gencode::RNA5SP488::ENSG00000201812.1	0.0272389546354151	0.0272389546354151	0.9974085274065561	0.164041187323592	0.57761
smallrna.ncrna::gencode::RNA5SP489::ENSG00000238627.1	1	1	0.059013650015221374	0.836761049325686	0.91604
smallrna.ncrna::gencode::RNA5SP48::ENSG00000200839.1	1	1	0.9999882041805235	1	NA
smallrna.ncrna::gencode::RNA5SP490::ENSG00000252950.1	1	1	0.9975389505610985	1	NA
smallrna.ncrna::gencode::RNA5SP491::ENSG00000199806.1	0.301467931650152	0.301467931650152	0.9901817683905991	0.547929633496622	0.92044
smallrna.ncrna::gencode::RNA5SP492::ENSG00000223262.1	1	1	0.9978463820243153	1	NA
smallrna.ncrna::gencode::RNA5SP493::ENSG00000200985.1	0.0180124573348949	0.0180124573348949	0.9940851298845171	0.0827154966501809	0.39536
smallrna.ncrna::gencode::RNA5SP494::ENSG00000222585.1	1	1	0.999848952811306	1	NA
smallrna.ncrna::gencode::RNA5SP495::ENSG00000252267.1	1	1	0.9958903305783133	1	NA
smallrna.ncrna::gencode::RNA5SP496::ENSG00000212542.1	1	1	0.996981171154944	1	NA
smallrna.ncrna::gencode::RNA5SP497::ENSG00000251890.1	0.152337034663132	0.152337034663132	1.0	0.476134794872679	0.23678
smallrna.ncrna::gencode::RNA5SP498::ENSG00000223274.1	1	1	0.9999564612041176	1	NA
smallrna.ncrna::gencode::RNA5SP498::ENSGR0000223274.1	1	1	0.9999999999999998	NA	NA
smallrna.ncrna::gencode::RNA5SP499::ENSG00000200852.1	1	1	0.9999695524449356	1	NA
smallrna.ncrna::gencode::RNA5SP49::ENSG00000252259.1	1	1	0.9999999999999999	1	NA
smallrna.ncrna::gencode::RNA5SP500::ENSG00000201356.1	0.286293193793312	0.286293193793312	1.0000000000000002	0.557591480143287	0.89238
smallrna.ncrna::gencode::RNA5SP501::ENSG00000222922.1	1	1	0.9999815376341827	1	NA
smallrna.ncrna::gencode::RNA5SP502::ENSG00000199564.1	1	1	0.9983772900378886	1	NA
smallrna.ncrna::gencode::RNA5SP503::ENSG00000252856.1	1	1	0.9977069086881789	1	NA
smallrna.ncrna::gencode::RNA5SP504::ENSG00000222608.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::RNA5SP505::ENSG00000201618.1	0.182321999298502	0.182321999298502	0.9999999999999999	0.478281722476722	0.68839
smallrna.ncrna::gencode::RNA5SP507::ENSG00000200473.1	0.166069057586359	0.166069057586359	0.9910154344853113	0.111414177389957	0.07224
smallrna.ncrna::gencode::RNA5SP508::ENSG00000223259.1	1	1	0.9999999952130926	1	NA
smallrna.ncrna::gencode::RNA5SP509::ENSG00000201447.1	1	1	0.9999891574548375	1	NA
smallrna.ncrna::gencode::RNA5SP50::ENSG00000200601.1	0.22032255059252	0.22032255059252	0.18509376579874529	0.568739143228978	0.92804
smallrna.ncrna::gencode::RNA5SP510::ENSG00000201567.1	1	1	0.9922733107472923	1	NA
smallrna.ncrna::gencode::RNA5SP511::ENSG00000222419.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::RNA5SP512::ENSG00000201420.1	1	1	0.9999955289368382	1	NA
smallrna.ncrna::gencode::RNA5SP513::ENSG00000201518.1	1	1	0.994697227398238	1	NA
smallrna.ncrna::gencode::RNA5SP514::ENSG00000200587.1	1	1	0.9949491966009004	1	NA
smallrna.ncrna::gencode::RNA5SP515::ENSG00000201440.1	1	1	0.9999507739386494	1	NA
smallrna.ncrna::gencode::RNA5SP516::ENSG00000201000.1	1	1	0.9999853836719969	1	NA
smallrna.ncrna::gencode::RNA5SP517::ENSG00000201594.1	1	1	0.9999768362337577	1	NA
smallrna.ncrna::gencode::RNA5SP518::ENSG00000251766.1	1	1	1.0000000000000002	1	NA
smallrna.ncrna::gencode::RNA5SP519::ENSG00000252289.1	1	1	1.0000000000000002	1	NA
smallrna.ncrna::gencode::RNA5SP51::ENSG00000201620.1	0.539278788469351	0.539278788469351	1.0000000000000002	0.730625562165917	0.48419
smallrna.ncrna::gencode::RNA5SP520::ENSG00000252315.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNA5SP521::ENSG00000252012.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNA5SP522::ENSG00000251953.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNA5SP523::ENSG00000252667.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNA5SP52::ENSG00000199318.1	1	1	0.9927375009402135	1	NA
smallrna.ncrna::gencode::RNA5SP53::ENSG00000212601.1	1	1	0.9977621310552233	1	NA
smallrna.ncrna::gencode::RNA5SP54::ENSG00000252760.1	1	1	0.9912115145729752	1	NA
smallrna.ncrna::gencode::RNA5SP55::ENSG00000252510.1	1	1	0.9999969577638195	1	NA
smallrna.ncrna::gencode::RNA5SP56::ENSG00000222209.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNA5SP57::ENSG00000238765.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNA5SP58::ENSG00000238677.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNA5SP59::ENSG00000222854.1	1	1	0.9993730203578515	1	NA
smallrna.ncrna::gencode::RNA5SP60::ENSG00000222552.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::RNA5SP61::ENSG00000252262.1	0.0174486333992732	0.0174486333992732	0.991834854372466	0.162007817740836	0.32078
smallrna.ncrna::gencode::RNA5SP62::ENSG00000200327.1	1	1	1.0000000000000002	1	NA
smallrna.ncrna::gencode::RNA5SP63::ENSG00000212527.1	0.542351427891606	0.542351427891606	1.0000000000000002	0.782802565316257	0.35288
smallrna.ncrna::gencode::RNA5SP64::ENSG00000207341.1	1	1	0.9976058740690175	1	NA
smallrna.ncrna::gencode::RNA5SP65::ENSG00000200036.1	1	1	0.9965769101052596	1	NA
smallrna.ncrna::gencode::RNA5SP66::ENSG00000252987.1	1	1	0.999999753954655	0.582830640192257	0.0609
smallrna.ncrna::gencode::RNA5SP67::ENSG00000252231.1	1	1	0.9999494336927739	1	NA
smallrna.ncrna::gencode::RNA5SP68::ENSG00000200755.1	1	1	0.9993001690037133	1	NA
smallrna.ncrna::gencode::RNA5SP69::ENSG00000201347.1	0.241174166203241	0.241174166203241	0.99999353965975	0.57611887711458	0.16331
smallrna.ncrna::gencode::RNA5SP70::ENSG00000252977.1	0.44567850779591	0.44567850779591	0.9999999999999999	0.707161691822181	0.27604
smallrna.ncrna::gencode::RNA5SP71::ENSG00000199837.1	0.564634305918403	0.564634305918403	0.9997163426276823	0.640188404259228	0.75695
smallrna.ncrna::gencode::RNA5SP72::ENSG00000201312.1	1	1	0.9953394547021416	1	NA
smallrna.ncrna::gencode::RNA5SP73::ENSG00000252553.1	0.318883642357639	0.318883642357639	0.9918919488461311	0.729855134187292	0.61421
smallrna.ncrna::gencode::RNA5SP74::ENSG00000200408.1	1	1	0.9999696792207453	1	NA
smallrna.ncrna::gencode::RNA5SP75::ENSG00000252650.1	1	1	0.9980493156026469	1	NA
smallrna.ncrna::gencode::RNA5SP76::ENSG00000252086.1	1	1	1.0000000000000002	1	NA
smallrna.ncrna::gencode::RNA5SP77::ENSG00000202264.1	0.293311900546594	0.293311900546594	0.9957937777671328	0.175395304857336	0.05479
smallrna.ncrna::gencode::RNA5SP78::ENSG00000201492.1	1	1	0.9999191901085862	1	NA
smallrna.ncrna::gencode::RNA5SP79::ENSG00000202063.1	1	1	0.9922518846664865	1	NA
smallrna.ncrna::gencode::RNA5SP80::ENSG00000222407.1	1	1	0.9998846342751662	1	NA
smallrna.ncrna::gencode::RNA5SP81::ENSG00000222120.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::RNA5SP82::ENSG00000252516.1	1	1	0.9961803738512781	1	NA
smallrna.ncrna::gencode::RNA5SP84::ENSG00000201610.1	1	1	0.9999954850425345	1	NA
smallrna.ncrna::gencode::RNA5SP85::ENSG00000202248.1	1	1	0.9998271984499439	1	NA
smallrna.ncrna::gencode::RNA5SP86::ENSG00000212171.1	1	1	0.9999936685392028	1	NA
smallrna.ncrna::gencode::RNA5SP87::ENSG00000206882.1	0.102472442533774	0.102472442533774	0.990184718645438	0.362034330822648	0.70651
smallrna.ncrna::gencode::RNA5SP88::ENSG00000202430.1	1	1	0.9999999999999999	1	NA
smallrna.ncrna::gencode::RNA5SP89::ENSG00000222232.1	0.292073506545499	0.292073506545499	0.013683844172056175	0.542687690159979	0.64975
smallrna.ncrna::gencode::RNA5SP90::ENSG00000201671.1	1	1	0.9990275207629862	1	NA
smallrna.ncrna::gencode::RNA5SP91::ENSG00000212204.1	1	1	0.9975825967899865	1	NA
smallrna.ncrna::gencode::RNA5SP92::ENSG00000252246.1	1	1	0.9975825967899865	1	NA
smallrna.ncrna::gencode::RNA5SP93::ENSG00000199395.1	0.610043135817693	0.610043135817693	1.0000000000000002	0.777585636977054	0.73849
smallrna.ncrna::gencode::RNA5SP94::ENSG00000252726.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::RNA5SP95::ENSG00000222251.1	1	1	0.9983110083468243	1	NA
smallrna.ncrna::gencode::RNA5SP96::ENSG00000251850.1	0.37969815879489	0.37969815879489	0.9999750323292422	0.585104729595136	0.09871
smallrna.ncrna::gencode::RNA5SP97::ENSG00000201876.1	1	1	0.9998602374237513	1	NA
smallrna.ncrna::gencode::RNA5SP98::ENSG00000200028.1	0.822685974102025	0.822685974102025	0.9999999999999999	0.870340964514691	0.10278
smallrna.ncrna::gencode::RNA5SP99::ENSG00000200890.1	0.297701426822269	0.297701426822269	0.1405140544045939	0.0710867992268256	0.08604
smallrna.ncrna::gencode::RNU1-100P::ENSG00000202125.1	1	1	0.9977997284292263	1	NA
smallrna.ncrna::gencode::RNU1-101P::ENSG00000212473.1	1	1	0.9984034641646091	1	NA
smallrna.ncrna::gencode::RNU1-103P::ENSG00000252311.1	1	1	0.9969992286127166	1	NA
smallrna.ncrna::gencode::RNU1-104P::ENSG00000253089.1	0.808935593182727	0.808935593182727	1.0	0.874642488887666	0.1106
smallrna.ncrna::gencode::RNU1-105P::ENSG00000200340.1	0.83384073576465	0.83384073576465	1.0	0.851619035913893	0.51575
smallrna.ncrna::gencode::RNU1-106P::ENSG00000207110.1	0.0616286958880623	0.0616286958880623	0.9948148385646168	0.263903727719183	0.76987
smallrna.ncrna::gencode::RNU1-107P::ENSG00000252426.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNU1-108P::ENSG00000199426.1	1	1	0.9998943676350058	1	NA
smallrna.ncrna::gencode::RNU1-109P::ENSG00000206687.1	1	1	0.9968587137970464	1	NA
smallrna.ncrna::gencode::RNU1-112P::ENSG00000201271.1	1	1	0.9999890036337719	1	NA
smallrna.ncrna::gencode::RNU1-114P::ENSG00000202167.1	1	1	0.9986524633351749	1	NA
smallrna.ncrna::gencode::RNU1-115P::ENSG00000202199.1	1	1	0.9961048614718145	1	NA
smallrna.ncrna::gencode::RNU1-117P::ENSG00000252850.1	1	1	0.9980766075594489	1	NA
smallrna.ncrna::gencode::RNU1-119P::ENSG00000212424.1	1	1	0.9956906613036053	1	NA
smallrna.ncrna::gencode::RNU1-11P::ENSG00000206702.1	0.542422882321908	0.542422882321908	0.9999908349612487	0.712067086238758	0.1604
smallrna.ncrna::gencode::RNU1-120P::ENSG00000199879.1	1	1	0.9999592108275496	1	NA
smallrna.ncrna::gencode::RNU1-122P::ENSG00000202408.1	1	1	0.9979970348231683	1	NA
smallrna.ncrna::gencode::RNU1-123P::ENSG00000239194.1	1	1	0.9981820811386115	1	NA
smallrna.ncrna::gencode::RNU1-124P::ENSG00000200731.1	0.253425661864166	0.253425661864166	0.99850097697123	0.59968368157417	0.63217
smallrna.ncrna::gencode::RNU1-128P::ENSG00000252513.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNU1-129P::ENSG00000206791.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNU1-130P::ENSG00000200800.1	0.119346373076843	0.119346373076843	0.012702727081415507	0.425903288143513	0.99367
smallrna.ncrna::gencode::RNU1-131P::ENSG00000238833.1	0.834023009269589	0.834023009269589	0.9935098985836947	0.869825633443665	0.96607
smallrna.ncrna::gencode::RNU1-132P::ENSG00000201170.1	0.0833231724546267	0.0833231724546267	0.9953314014860731	0.0821382281544818	0.46482
smallrna.ncrna::gencode::RNU1-133P::ENSG00000201737.1	1	1	0.9876574054781959	1	NA
smallrna.ncrna::gencode::RNU1-134P::ENSG00000199805.1	1	1	0.992782256885179	1	NA
smallrna.ncrna::gencode::RNU1-135P::ENSG00000252842.1	1	1	0.9979970348231683	1	NA
smallrna.ncrna::gencode::RNU1-136P::ENSG00000206908.1	1	1	0.9998014281167518	1	NA
smallrna.ncrna::gencode::RNU1-137P::ENSG00000201105.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNU1-138P::ENSG00000206820.1	1	1	0.9999963696472786	1	NA
smallrna.ncrna::gencode::RNU1-139P::ENSG00000212609.1	1	1	0.9968459074460337	1	NA
smallrna.ncrna::gencode::RNU1-13P::ENSG00000238825.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNU1-140P::ENSG00000201910.1	0.914889087203822	0.914889087203822	0.9999994198439641	0.911344997154493	0.05087
smallrna.ncrna::gencode::RNU1-141P::ENSG00000201493.1	1	1	0.9991070792478189	1	NA
smallrna.ncrna::gencode::RNU1-142P::ENSG00000252491.1	0.534910038829622	0.534910038829622	0.9893992305688264	0.332015780645679	0.62104
smallrna.ncrna::gencode::RNU1-143P::ENSG00000252105.1	1	1	0.999307812015888	1	NA
smallrna.ncrna::gencode::RNU1-146P::ENSG00000200885.1	1	1	0.9977807124932339	1	NA
smallrna.ncrna::gencode::RNU1-148P::ENSG00000207201.1	1	1	0.9971332340336068	1	NA
smallrna.ncrna::gencode::RNU1-14P::ENSG00000199629.1	0.736400958512076	0.736400958512076	0.9999999999999999	0.851139022559942	0.82721
smallrna.ncrna::gencode::RNU1-150P::ENSG00000199361.1	0.836346087180375	0.836346087180375	1.0	0.858966448751325	0.15265
smallrna.ncrna::gencode::RNU1-15P::ENSG00000195024.2	0.511879957024264	0.511879957024264	0.9999551933614029	0.708761553571458	0.0426
smallrna.ncrna::gencode::RNU1-16P::ENSG00000202347.1	1	1	0.993405428136613	1	NA
smallrna.ncrna::gencode::RNU1-17P::ENSG00000199892.2	1	1	0.9993228369895617	1	NA
smallrna.ncrna::gencode::RNU1-18P::ENSG00000199932.1	0.282807308341344	0.282807308341344	0.998464791622555	0.51003510264937	0.54939
smallrna.ncrna::gencode::RNU1-19P::ENSG00000200176.1	0.260418125617784	0.260418125617784	0.9989706836312247	0.588413856309406	0.34817
smallrna.ncrna::gencode::RNU1-1::ENSG00000206652.1	1	1	0.9999512630802326	1	NA
smallrna.ncrna::gencode::RNU1-20P::ENSG00000200184.1	1	1	0.9999000377282588	1	NA
smallrna.ncrna::gencode::RNU1-21P::ENSG00000200197.1	1	1	0.997466014218074	1	NA
smallrna.ncrna::gencode::RNU1-22P::ENSG00000200204.1	1	1	0.9973328442192734	1	NA
smallrna.ncrna::gencode::RNU1-23P::ENSG00000200231.1	1	1	0.9957226425955935	1	NA
smallrna.ncrna::gencode::RNU1-24P::ENSG00000201155.1	1	1	0.9975365272627026	1	NA
smallrna.ncrna::gencode::RNU1-27P::ENSG00000206596.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNU1-28P::ENSG00000206588.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNU1-2::ENSG00000207005.1	1	1	0.9993098925304391	1	NA
smallrna.ncrna::gencode::RNU1-31P::ENSG00000200745.1	1	1	0.9994574032296819	0.796914898674957	0.24522
smallrna.ncrna::gencode::RNU1-32P::ENSG00000200807.1	1	1	0.9961853226842824	1	NA
smallrna.ncrna::gencode::RNU1-33P::ENSG00000201119.1	1	1	0.9973443867224375	1	NA
smallrna.ncrna::gencode::RNU1-34P::ENSG00000201291.1	1	1	0.9993676868479112	1	NA
smallrna.ncrna::gencode::RNU1-35P::ENSG00000199652.2	1	1	0.9958399577832618	1	NA
smallrna.ncrna::gencode::RNU1-36P::ENSG00000202000.1	1	1	0.9938517307637266	1	NA
smallrna.ncrna::gencode::RNU1-38P::ENSG00000199687.1	1	1	0.9976524730086165	1	NA
smallrna.ncrna::gencode::RNU1-3::ENSG00000207513.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNU1-40P::ENSG00000252625.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNU1-41P::ENSG00000251970.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNU1-42P::ENSG00000200903.1	1	1	0.991380331113446	1	NA
smallrna.ncrna::gencode::RNU1-43P::ENSG00000201922.1	1	1	0.9966307818567426	1	NA
smallrna.ncrna::gencode::RNU1-44P::ENSG00000207182.1	1	1	0.9955983816255097	1	NA
smallrna.ncrna::gencode::RNU1-45P::ENSG00000253000.1	1	1	0.9963125902885941	1	NA
smallrna.ncrna::gencode::RNU1-46P::ENSG00000207154.1	1	1	0.9967026373898518	1	NA
smallrna.ncrna::gencode::RNU1-47P::ENSG00000199836.1	0.293550468708645	0.293550468708645	0.998889194799077	0.632221155891938	0.26635
smallrna.ncrna::gencode::RNU1-48P::ENSG00000252209.1	1	1	0.9972338527521223	1	NA
smallrna.ncrna::gencode::RNU1-49P::ENSG00000200338.1	0.176628264142468	0.176628264142468	0.9994992766318768	0.319887871441094	0.14749
smallrna.ncrna::gencode::RNU1-4::ENSG00000207389.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNU1-51P::ENSG00000202215.1	0.75652061634413	0.75652061634413	1.0	0.991624843538771	0.04043
smallrna.ncrna::gencode::RNU1-52P::ENSG00000206917.1	1	1	0.9998943676350058	1	NA
smallrna.ncrna::gencode::RNU1-54P::ENSG00000252990.1	0.281390915230278	0.281390915230278	0.9999999999999999	0.606917942678792	0.71359
smallrna.ncrna::gencode::RNU1-55P::ENSG00000202380.1	0.0940240015522489	0.0940240015522489	0.999699575146591	0.231872843144005	0.75871
smallrna.ncrna::gencode::RNU1-56P::ENSG00000212605.1	1	1	0.9916801088044118	1	NA
smallrna.ncrna::gencode::RNU1-57P::ENSG00000207220.1	1	1	0.9987721402115526	1	NA
smallrna.ncrna::gencode::RNU1-58P::ENSG00000199283.1	0.477636272490764	0.477636272490764	0.9921817603682355	0.682556464655891	0.68175
smallrna.ncrna::gencode::RNU1-59P::ENSG00000201699.1	1	1	0.9915527650563075	1	NA
smallrna.ncrna::gencode::RNU1-60P::ENSG00000202077.1	0.000973401371895281	0.000973401371895281	0.0027473627673885383	0.0135636671975106	0.07475
smallrna.ncrna::gencode::RNU1-61P::ENSG00000251916.1	0.00122259988113316	0.00122259988113316	0.9999999968377654	0.168188093141611	0.81815
smallrna.ncrna::gencode::RNU1-62P::ENSG00000199469.1	1	1	0.9981507849740499	1	NA
smallrna.ncrna::gencode::RNU1-63P::ENSG00000206629.1	1	1	0.9991315671222472	1	NA
smallrna.ncrna::gencode::RNU1-64P::ENSG00000202313.1	0.0435340439115762	0.0435340439115762	0.9967153835996416	0.244188508356362	0.07467
smallrna.ncrna::gencode::RNU1-65P::ENSG00000200789.1	0.664580641658794	0.664580641658794	0.04469342789627261	0.80513692781474	0.99203
smallrna.ncrna::gencode::RNU1-67P::ENSG00000207175.1	1	1	0.9987189582504905	1	NA
smallrna.ncrna::gencode::RNU1-68P::ENSG00000252925.1	1	1	0.9997204425181427	1	NA
smallrna.ncrna::gencode::RNU1-69P::ENSG00000207339.1	1	1	0.9995179272593053	1	NA
smallrna.ncrna::gencode::RNU1-70P::ENSG00000199488.1	1	1	0.9998785541431542	1	NA
smallrna.ncrna::gencode::RNU1-72P::ENSG00000199846.1	1	1	0.9945900211435206	1	NA
smallrna.ncrna::gencode::RNU1-73P::ENSG00000206698.1	1	1	0.9999773090191515	1	NA
smallrna.ncrna::gencode::RNU1-74P::ENSG00000206835.1	1	1	0.9999711221676427	1	NA
smallrna.ncrna::gencode::RNU1-75P::ENSG00000194297.2	1	1	0.999617622358652	1	NA
smallrna.ncrna::gencode::RNU1-76P::ENSG00000199773.1	1	1	0.9968829122630373	1	NA
smallrna.ncrna::gencode::RNU1-77P::ENSG00000212170.1	1	1	0.9981470166635127	1	NA
smallrna.ncrna::gencode::RNU1-78P::ENSG00000212550.1	1	1	0.9989139304135894	1	NA
smallrna.ncrna::gencode::RNU1-7P::ENSG00000200975.1	1	1	0.9979956479467467	1	NA
smallrna.ncrna::gencode::RNU1-80P::ENSG00000238898.1	0.533973509464037	0.533973509464037	0.9968088301954594	0.705975825573387	0.74927
smallrna.ncrna::gencode::RNU1-82P::ENSG00000212153.1	1	1	0.999997678848308	1	NA
smallrna.ncrna::gencode::RNU1-83P::ENSG00000200296.1	1	1	0.9978773628755456	0.706883049689358	0.31035
smallrna.ncrna::gencode::RNU1-84P::ENSG00000202317.1	1	1	0.9923183150490099	1	NA
smallrna.ncrna::gencode::RNU1-85P::ENSG00000200997.1	0.440417154650433	0.440417154650433	0.012829848205429843	0.675435875938235	0.99804
smallrna.ncrna::gencode::RNU1-86P::ENSG00000251917.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNU1-87P::ENSG00000200597.1	0.368934736776051	0.368934736776051	0.9956650859463079	0.66241953851639	0.00491
smallrna.ncrna::gencode::RNU1-88P::ENSG00000238554.1	1	1	0.9996143556002398	1	NA
smallrna.ncrna::gencode::RNU1-89P::ENSG00000207322.1	1	1	0.9965129653776176	1	NA
smallrna.ncrna::gencode::RNU1-8P::ENSG00000207056.1	0.420780214245218	0.420780214245218	1.0	0.680791732875158	0.77821
smallrna.ncrna::gencode::RNU1-91P::ENSG00000201616.1	1	1	0.998366170644854	1	NA
smallrna.ncrna::gencode::RNU1-92P::ENSG00000252826.1	1	1	0.9987024590238927	1	NA
smallrna.ncrna::gencode::RNU1-93P::ENSG00000201574.1	1	1	0.9999879463266259	1	NA
smallrna.ncrna::gencode::RNU1-94P::ENSG00000199497.1	0.441517255892306	0.441517255892306	0.06951080687777117	0.712146332074265	0.20179
smallrna.ncrna::gencode::RNU1-95P::ENSG00000252166.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNU1-96P::ENSG00000201033.1	1	1	0.9999999981472785	1	NA
smallrna.ncrna::gencode::RNU1-97P::ENSG00000252681.1	1	1	0.9999999999999998	1	NA
smallrna.ncrna::gencode::RNU1-98P::ENSG00000239023.1	1	1	0.9953972941737939	1	NA
smallrna.ncrna::gencode::RNU105B::ENSG00000201348.1	0.311784229167053	0.311784229167053	0.9971357840020525	0.365439296272917	0.74331
smallrna.ncrna::gencode::RNU105C::ENSG00000199212.1	0.249456499060456	0.249456499060456	0.9972372524243599	0.498194226794892	0.56778
smallrna.ncrna::gencode::RNU11-2P::ENSG00000252707.1	1	1	0.9944969964978319	1	NA
smallrna.ncrna::gencode::RNU11-3P::ENSG00000212413.1	1	1	0.9999051003787112	1	NA
smallrna.ncrna::gencode::RNU11-4P::ENSG00000212451.1	1	1	1.0	1	NA
smallrna.ncrna::gencode::RNU11-5P::ENSG00000212518.1	0.74452705682117	0.74452705682117	0.9967930671971574	0.85995733140913	0.96569
smallrna.ncrna::gencode::RNU11-6P::ENSG00000212429.1	1	1	0.9999846875826551	1	NA
smallrna.ncrna::gencode::RNU11::ENSG00000270103.2	0.251725718585978	0.251725718585978	0.07965267855945724	0.0923234899827248	0.45189
smallrna.ncrna::gencode::RNU12-2P::ENSG00000201659.1	1	1	0.9996167590429993	1	NA
smallrna.ncrna::gencode::RNU2-10P::ENSG00000252184.1	1	1	0.9999519988135692	1	NA
