ID	MutSig2CV_NC	NBR	oncodrivefml	Brown_observed	Fisher_observed	Brown_Scale_C_observed	Brown_DF_observed
smallrna.ncrna::gencode::RNU6-221P::ENSG00000238493.1	0.999997984221488	1	NA	0.999999961178558	0.999999999997968	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-222P::ENSG00000199308.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-223P::ENSG00000199700.1	0.999898181507329	1	NA	0.999994836099355	0.999999994816321	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-224P::ENSG00000206782.1	0.991737286985699	1	NA	0.998756620496244	0.999965769377214	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-225P::ENSG00000207343.1	0.998357387579922	1	NA	0.99983441681618	0.999998650172935	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-226P::ENSG00000200648.1	0.999087402510383	1	NA	0.999920446747184	0.999999583456179	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-227P::ENSG00000199735.1	0.998450246840956	1	NA	0.999846009661369	0.999998798511743	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-228P::ENSG00000199570.1	0.991651289335607	1	NA	0.998740433875953	0.999965052122691	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-229P::ENSG00000252423.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-22P::ENSG00000207083.1	0.998066017578399	1	NA	0.999797009355917	0.999998128649221	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-230P::ENSG00000199327.1	0.996249557024475	1	NA	0.999536198702713	0.999992958280042	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-231P::ENSG00000252931.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-232P::ENSG00000252953.1	0.994905043080028	1	NA	0.999320170268395	0.999986998607686	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-233P::ENSG00000222777.1	0.995224297392816	1	NA	0.9993729235067	0.999988578135323	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-234P::ENSG00000202099.1	0.986045922260912	1	NA	0.997606378999481	0.99990218582329	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-235P::ENSG00000199514.1	0.995902097698465	1	NA	0.999481973220676	0.999991592105594	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-236P::ENSG00000200756.1	0.999864305875099	0.547650092185366	0.45334	0.79187607750521	0.83509834162806	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-237P::ENSG00000251794.1	0.999966692485037	1	NA	0.999998718011378	0.999999999445299	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-238P::ENSG00000200183.1	0.999973082926977	1	NA	0.999999017052797	0.999999999637732	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-239P::ENSG00000212292.1	0.0169159098173255	0.0776873974259733	NA	0.0263120785094958	0.0100329838330426	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-23P::ENSG00000200153.1	0.998485195490872	1	NA	0.999850328930992	0.99999885210389	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-240P::ENSG00000251907.1	0.999909472226292	1	NA	0.999995540046003	0.999999995902237	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-241P::ENSG00000212450.1	0.991910742125953	1	NA	0.998789139666976	0.999967193373387	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-242P::ENSG00000207087.1	0.998444118509752	0.487809229111156	0.16552	0.5155229051629	0.539191126362874	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-243P::ENSG00000212442.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-245P::ENSG00000206747.1	0.993067608886739	1	NA	0.999001422457491	0.999975915257262	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-246P::ENSG00000207433.1	0.992166793997231	1	NA	0.998836824201903	0.999969240020199	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-247P::ENSG00000199506.1	0.999822332796164	1	NA	0.999989661550088	0.999999984216247	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-248P::ENSG00000222652.1	0.990465862758294	1	NA	0.998513168927327	0.999954404979182	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-249P::ENSG00000199886.1	0.994291087719823	1	NA	0.999216415711871	0.99998367306096	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-24P::ENSG00000207169.1	0.995676272835361	1	NA	0.999446105075519	0.999990639190766	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-250P::ENSG00000252767.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-251P::ENSG00000200105.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-252P::ENSG00000200102.1	0.995069194034774	1	NA	0.999347400710613	0.999987823546539	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-253P::ENSG00000207461.1	0.999523742614669	1	NA	0.999964645630214	0.999999886571443	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-254P::ENSG00000200247.1	0.999996590839044	1	NA	0.999999925249711	0.999999999994189	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-255P::ENSG00000252766.1	0.997097716025125	1	NA	0.999663178394454	0.999995784293497	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-256P::ENSG00000252556.1	0.998720545823974	1	NA	0.999878752063242	0.999999181149204	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-257P::ENSG00000222170.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-258P::ENSG00000212186.1	0.999983818706451	1	NA	0.999999478861749	0.999999999869082	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-259P::ENSG00000206726.1	NA	1	NA	NA	NA	NA	NA
smallrna.ncrna::gencode::RNU6-25P::ENSG00000206600.1	0.998623420842635	1	NA	0.999867166656672	0.99999905207985	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-260P::ENSG00000206819.1	0.993005434072386	1	NA	0.998990225688945	0.999975480789803	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-261P::ENSG00000238697.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-262P::ENSG00000222249.1	0.999245769049528	1	NA	0.999937276616358	0.999999715496301	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-263P::ENSG00000200681.1	0.997158866275377	1	NA	0.999672009518386	0.999995960151849	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-264P::ENSG00000252943.1	0.999572005852279	1	NA	0.99996905590609	0.999999908397435	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-265P::ENSG00000252715.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-266P::ENSG00000201095.1	0.999982487253637	1	NA	0.999999424862323	0.999999999846651	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-267P::ENSG00000252523.1	0.999965124256801	1	NA	0.999998642317186	0.999999999391834	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-268P::ENSG00000201044.1	0.993821852750662	1	NA	0.999135199043135	0.999980875823619	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-269P::ENSG00000212379.1	0.996832450235945	1	NA	0.999624342184896	0.999994978008974	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-26P::ENSG00000206712.1	0.991318733610207	1	NA	0.998677448014801	0.999962208288087	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-270P::ENSG00000201001.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-271P::ENSG00000200728.1	0.00736188315756389	0.494297210621339	0.98917	0.099561806503769	0.080839422781852	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-272P::ENSG00000222960.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-273P::ENSG00000252746.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-274P::ENSG00000239075.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-275P::ENSG00000201780.1	0.998750104469813	1	NA	0.999882235657378	0.999999218554939	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-276P::ENSG00000251923.1	0.995008053440168	1	NA	0.999337284321875	0.99998751945004	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-277P::ENSG00000252081.1	0.999795958202913	0.742039979496206	0.59825	0.921060903495742	0.950792163775801	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-278P::ENSG00000212247.1	0.99605890577453	1	NA	0.999506592939856	0.999992223665675	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-279P::ENSG00000212599.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-27P::ENSG00000251955.1	0.993395137290981	0.139528157179012	0.80869	0.593038163413881	0.625810997767233	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-280P::ENSG00000201015.1	1	0.870813220119012	0.99325	0.998034842455724	0.999543156591003	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-281P::ENSG00000206939.1	0.99052296818774	0.304569262100309	0.07172	0.272053386401744	0.263550223834652	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-282P::ENSG00000202227.1	0.999705391534221	1	NA	0.999980576433387	0.999999956598663	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-283P::ENSG00000201658.1	0.999917012670247	1	NA	0.999995998385775	0.999999996556456	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-284P::ENSG00000223037.1	1	0.692940784365032	0.29926	0.747032574205796	0.7902468826431	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-285P::ENSG00000222488.1	0.99968526942283	1	NA	0.999978908441586	0.999999950467135	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-286P::ENSG00000207476.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-287P::ENSG00000252039.1	0.999996226049409	1	NA	0.999999915148308	0.999999999992879	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-288P::ENSG00000200560.1	NA	1	NA	NA	NA	NA	NA
smallrna.ncrna::gencode::RNU6-289P::ENSG00000200963.1	1	0.709104612843508	0.03606	0.296754391518758	0.291176471271947	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-28P::ENSG00000199248.1	0.999328559853539	1	NA	0.99994574292646	0.999999774533597	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-290P::ENSG00000202082.1	0.999797447888211	1	NA	0.999987825756383	0.999999979484936	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-291P::ENSG00000207451.1	0.99999639230247	1	NA	0.999999919783416	0.999999999993492	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-292P::ENSG00000206783.1	0.99999731574725	1	NA	0.999999944517263	0.999999999996397	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-293P::ENSG00000223191.1	0.994731536094307	1	NA	0.999291149006706	0.999986097207091	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-294P::ENSG00000201869.1	0.999985044032377	1	NA	0.999999527598219	0.999999999888159	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-295P::ENSG00000252710.1	0.992783673277176	0.181865026608464	0.17893	0.334320035382765	0.333513890915944	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-296P::ENSG00000207338.1	0.990775772882471	0.719487154420499	NA	0.88677207171846	0.954138653741235	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-297P::ENSG00000207366.1	1	0.829012117116199	0.06415	0.42639989521317	0.438126408531428	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-298P::ENSG00000212190.1	0.995826588933843	1	NA	0.99947003345684	0.999991279179725	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-299P::ENSG00000253032.1	1	0.55007156112113	0.71736	0.897989059577999	0.932133141021984	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-29P::ENSG00000207367.1	0.999862033686916	1	NA	0.999992457732636	0.999999990482211	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-2::ENSG00000207357.1	0.0218159150214838	0.00200915955325776	0.74439	0.00501054285314963	0.00211064155930014	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-300P::ENSG00000238616.1	0.995882936815795	1	NA	0.999478948565294	0.99999151324052	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-301P::ENSG00000207004.1	0.999783173626565	1	NA	0.999986746815898	0.999999976491463	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-302P::ENSG00000202119.1	0.997042861468649	1	NA	0.999655217033322	0.999995623349604	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-303P::ENSG00000252900.1	0.994451175898976	1	NA	0.999243751501444	0.999984576722079	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-304P::ENSG00000201725.1	0.993379058646317	0.487194621834205	0.28333	0.642714496339563	0.680228228313867	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-305P::ENSG00000222563.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-306P::ENSG00000207347.1	0.991602350457722	1	NA	0.998731203784561	0.999964640623455	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-307P::ENSG00000252552.1	0.996329559458058	1	NA	0.999548512055549	0.999993255676511	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-308P::ENSG00000212259.1	0.999817395920945	0.556058926533483	0.2497	0.645790812088051	0.683562250814574	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-309P::ENSG00000201443.1	0.999983555144628	1	NA	0.999999468256695	0.999999999864783	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-30P::ENSG00000207291.1	0.995064294096535	1	NA	0.999346591108879	0.999987799314068	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-310P::ENSG00000207385.1	0.183842525377822	0.109592214005672	0.0491	0.045514830025525	0.0315094772394162	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-311P::ENSG00000252033.1	0.999986867856218	1	NA	0.999999598311304	0.999999999913773	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-312P::ENSG00000201499.1	0.999943854562507	1	NA	0.999997541660342	0.999999998423815	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-313P::ENSG00000252126.1	0.990241112189784	1	NA	0.998469244368065	0.99995222639468	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-314P::ENSG00000252383.1	0.992578675150691	1	NA	0.998912707749645	0.999972393591936	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-315P::ENSG00000199536.1	0.993676839536352	1	NA	0.999109780527191	0.999979966551341	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-316P::ENSG00000212329.1	0.990507664590876	1	NA	0.99852131002337	0.999954804553547	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-317P::ENSG00000206758.1	0.99795698101467	1	NA	0.999782635099127	0.999997911614024	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-318P::ENSG00000207477.1	0.998852690607758	0.442743465361279	0.49238	0.75930230556561	0.802693111126313	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-319P::ENSG00000251834.1	0.993651187727967	1	NA	0.999105268884139	0.999979803504754	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-31P::ENSG00000207116.1	0.987657405478196	1	NA	0.997946910406208	0.999923514854114	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-320P::ENSG00000252320.1	0.999629312253104	1	NA	0.999974133991543	0.999999931286806	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-321P::ENSG00000222844.1	0.129667360696318	0.20368886387324	0.67366	0.245304601382109	0.233888528581564	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-322P::ENSG00000251819.1	0.991580785611357	1	NA	0.998727132264291	0.999964458530275	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-324P::ENSG00000200827.1	0.999990655316812	1	NA	0.99999973719222	0.999999999956338	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-325P::ENSG00000223064.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-326P::ENSG00000202350.1	0.991910742125953	1	NA	0.998789139666976	0.999967193373387	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-327P::ENSG00000252079.1	0.995280166052923	1	NA	0.999382066728514	0.999988844018459	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-328P::ENSG00000212189.1	0.175917621224351	0.824142818567966	0.64822	0.550927680367669	0.578964305609029	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-329P::ENSG00000238882.1	0.991018913937757	1	NA	0.998620139617161	0.999959548765869	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-32P::ENSG00000206675.1	0.999554560325137	1	NA	0.999967475220882	0.999999900777014	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-330P::ENSG00000199885.1	0.995317169093388	0.487540781475317	0.57559	0.82052472210637	0.862731660248977	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-331P::ENSG00000207455.1	0.99992839068774	1	NA	0.999996670480283	0.999999997435992	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-332P::ENSG00000212495.1	0.999966844316048	1	NA	0.999998725293891	0.999999999450344	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-333P::ENSG00000238669.1	0.999991170341415	0.517910164798781	0.01257	0.140523707681743	0.121784066187088	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-334P::ENSG00000252881.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-335P::ENSG00000201433.1	0.996653135597448	1	NA	0.9995976235852	0.999994392990541	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-336P::ENSG00000201761.1	0.998378029427688	1	NA	0.99983700819203	0.999998683893977	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-337P::ENSG00000212545.1	0.991448596844711	1	NA	0.998702117488993	0.999963332081757	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-338P::ENSG00000206615.1	0.996981171154944	1	NA	0.999646219663134	0.999995438744006	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-339P::ENSG00000207037.1	0.998179901991356	1	NA	0.999811809517124	0.99999834261578	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-33P::ENSG00000207524.1	0.99212672598794	1	NA	0.998829387800618	0.99996892411443	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-340P::ENSG00000200875.1	0.99926233263801	1	NA	0.999938989727819	0.999999727856506	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-342P::ENSG00000207251.1	0.996978433505569	1	NA	0.99964581931798	0.999995430463253	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-343P::ENSG00000201579.1	0.0292731852580893	0.0759315954428995	NA	0.035909513608088	0.0158016112392508	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-344P::ENSG00000252444.1	0.996644247440672	1	NA	0.999596289775726	0.999994363153561	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-345P::ENSG00000252810.1	0.998426179057232	1	NA	0.999843021056954	0.999998760893606	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-346P::ENSG00000252097.1	0.043457184419707	0.0849440293861315	0.54958	0.0706748444266402	0.0536041902481741	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-347P::ENSG00000252467.1	0.995756730364124	1	NA	0.999458939103462	0.99999098457073	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-348P::ENSG00000207114.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-349P::ENSG00000199272.1	0.985865157891784	1	NA	0.997567531832106	0.9998996290888	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-34P::ENSG00000201744.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-350P::ENSG00000251758.1	0.998582725353587	0.651095578033269	0.37243	0.785747487568916	0.829076813043746	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-351P::ENSG00000251906.1	0.992591302469334	1	NA	0.998915017814928	0.999972487572511	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-352P::ENSG00000252717.1	0.993709838288909	1	NA	0.999115577622625	0.999980175322309	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-353P::ENSG00000201136.1	0.986214498850202	1	NA	0.997642492005155	0.999904540311429	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-354P::ENSG00000206589.1	0.999217067507274	1	NA	0.999934286122905	0.999999693428337	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-355P::ENSG00000222359.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-356P::ENSG00000206867.1	0.990219002658954	1	NA	0.998464909477845	0.999952009323712	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-357P::ENSG00000251723.1	0.985436404844604	0.462878707466443	0.66058	0.838479772325574	0.879574273978019	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-358P::ENSG00000252373.1	0.99946080776769	1	NA	0.999958727647339	0.999999854609735	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-359P::ENSG00000202336.1	0.999982676780279	1	NA	0.999999432612787	0.999999999849952	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-35P::ENSG00000207260.1	0.999996956422253	1	NA	0.999999935108433	0.999999999995368	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-360P::ENSG00000212246.1	0.997973560969245	1	NA	0.999784833366166	0.999997945384107	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-361P::ENSG00000201324.1	0.996620222666014	1	NA	0.999592680084691	0.999994282107217	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-362P::ENSG00000252545.1	0.99876044516471	1	NA	0.999883449564014	0.99999923143428	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-363P::ENSG00000199765.1	0.997909251037257	1	NA	0.999776282158145	0.999997812859602	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-364P::ENSG00000207115.1	0.999997161066468	1	NA	0.99999994050281	0.99999999999597	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-365P::ENSG00000252922.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-366P::ENSG00000201097.1	0.990832782638407	0.192242499234959	0.67319	0.626041384804632	0.662081330128499	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-367P::ENSG00000252980.1	0.999239614859534	1	NA	0.999936637726095	0.999999710833917	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-368P::ENSG00000238397.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-369P::ENSG00000199385.1	0.998588766156075	1	NA	0.99986298292154	0.999999003740757	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-36P::ENSG00000206899.1	0.259035621984689	0.086037591765753	0.87088	0.256912421437992	0.24672380607433	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-370P::ENSG00000222940.1	0.999888655268094	1	NA	0.999994226872908	0.999999993800945	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-371P::ENSG00000201153.1	0.992191873909957	1	NA	0.998841474045765	0.999969436932823	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-372P::ENSG00000201080.1	0.998417064872885	1	NA	0.999841886340472	0.999998746496612	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-373P::ENSG00000223179.1	0.999808555123986	1	NA	0.99998865247665	0.99999998167326	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-374P::ENSG00000201016.1	1	1	NA	1	1	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-375P::ENSG00000252859.1	0.990244675377041	1	NA	0.99846994275076	0.999952261331798	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-376P::ENSG00000207462.1	0.999814187123424	0.497116317634625	0.76458	0.890180230393291	0.925570330885712	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-377P::ENSG00000251774.1	0.996673395540835	1	NA	0.9996006606201	0.999994460705628	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-378P::ENSG00000207052.1	0.996883594261491	1	NA	0.999631895114815	0.999995138955348	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-379P::ENSG00000200683.1	0.999986409755527	1	NA	0.999999580764965	0.999999999907652	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-37P::ENSG00000199562.1	0.993006088288972	1	NA	0.998990343633882	0.999975485381627	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-380P::ENSG00000222139.1	0.994780531383681	1	NA	0.999299368615217	0.999986354812771	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-381P::ENSG00000212561.1	1	0.608973585160508	0.45762	0.819983020875389	0.862217520655736	1.27579467080705	4.70295113884156
smallrna.ncrna::gencode::RNU6-382P::ENSG00000202051.1	0.999982267482482	1	NA	0.999999415849093	0.999999999842778	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-383P::ENSG00000222796.1	0.997051677777758	1	NA	0.999656499088387	0.999995649420296	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-384P::ENSG00000201770.1	0.999090994638624	1	NA	0.999920837073155	0.999999586729386	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-385P::ENSG00000207514.1	0.99585061309622	1	NA	0.999473838140212	0.999991379362446	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-386P::ENSG00000199520.1	NA	1	NA	NA	NA	NA	NA
smallrna.ncrna::gencode::RNU6-387P::ENSG00000223263.1	0.994146069773298	1	NA	0.999191487276323	0.999982832218011	1.60401950219337	2.49373526601785
smallrna.ncrna::gencode::RNU6-388P::ENSG00000252821.1	0.998322591886141	1	NA	0.999830030319714	0.999998592363729	1.60401950219337	2.49373526601785
